
Start time     : 2014-03-05T12:47:54
Program name   : esorex
Severity level : [ INFO  ] 

12:47:54 [ INFO  ] : Libraries used: CPL = 5.2.0, CFITSIO = 3.09, WCSLIB = 4.4.4, FFTW (single precision)

12:47:54 [ INFO  ] uves_initialize: **********************************
12:47:54 [ INFO  ] uves_initialize: *** FLAMES/UVES Pipeline 4.7.8 ***
12:47:54 [ INFO  ] uves_initialize: ***  Recipe: uves_obs_scired   ***
12:47:54 [ INFO  ] uves_initialize: **********************************
12:47:54 [ INFO  ] uves_initialize: This recipe reduces a science frame
12:47:54 [ INFO  ] uves_initialize:   Input frames
12:47:54 [ INFO  ] uves_print_cpl_frame:     RAW     SCIENCE_BLUE         'hem1341m1020_sci_390_03.fits'
12:47:54 [ INFO  ] uves_print_cpl_frame:     CALIB   MASTER_BIAS_BLUE     'masterbias_blue.fits'
12:47:54 [ INFO  ] uves_print_cpl_frame:     CALIB   MASTER_FLAT_BLUE     'masterflat_blue.fits'
12:47:54 [ INFO  ] uves_print_cpl_frame:     CALIB   ORDER_TABLE_BLUE     'ordertable_blue.fits'
12:47:54 [ INFO  ] uves_print_cpl_frame:     CALIB   LINE_TABLE_BLUE      'linetable_blue.fits'
12:47:54 [ INFO  ] load_raw_image:       Raw frame is blue, new format, file 'hem1341m1020_sci_390_03.fits' has 0 extensions
12:47:54 [ INFO  ] uves_crop_and_rotate:       Raw image cropped and rotated from 2048x3000 to 3000x2048
12:47:54 [ INFO  ] uves_reduce_scired:   No atmospheric extinction table. Flux calibration not done
12:47:54 [ INFO  ] uves_reduce_scired: Processing BLUE chip in 'hem1341m1020_sci_390_03.fits'
12:47:54 [ INFO  ] uves_reduce_scired:   Using master bias in 'masterbias_blue.fits'
12:47:54 [ INFO  ] uves_reduce_scired:   No master dark in SOF. Dark subtraction not done
12:47:54 [ INFO  ] uves_reduce_scired:   Using master flat in 'masterflat_blue.fits'
12:47:54 [ INFO  ] uves_reduce_scired:   Using order table in 'ordertable_blue.fits'
12:47:54 [ INFO  ] uves_reduce_scired:   Using line table(s) in 'linetable_blue.fits'
12:47:54 [ INFO  ] uves_reduce_scired:   Using line table(s) in 'linetable_blue.fits'
12:47:54 [ INFO  ] uves_reduce_scired:   Using line table(s) in 'linetable_blue.fits'
12:47:54 [ INFO  ] uves_scired_process_chip:   Reducing science object
12:47:54 [ INFO  ] uves_reduce:     Subtracting master bias
12:47:54 [ INFO  ] uves_reduce:     Skipping dark subtraction
12:47:55 [ INFO  ] uves_save_image_local:       Bias/dark subtracted raw image saved to 'pre_blue.fits'
12:47:55 [ INFO  ] uves_reduce:     Creating noise image
12:47:55 [ INFO  ] uves_save_image_local:       Background subtracted raw image noise saved to 'errb_blue.fits'
12:47:55 [ INFO  ] uves_reduce:     Subtracting inter-order background
12:47:55 [ INFO  ] uves_backsub_spline:       Sample window (pixels): radx, rady = 18, 2
12:47:55 [ INFO  ] uves_backsub_spline:       Smoothing window (pixels): smox, smoy = 219, 200
12:47:55 [ INFO  ] uves_backsub_spline:       Subtracting background image
12:47:55 [ INFO  ] uves_save_image_local:       Background subtracted raw image saved to 'b_blue.fits'
12:47:56 [ INFO  ] uves_save_image_local:       Master flat image saved to 'mf_blue.fits'
12:47:56 [ INFO  ] uves_reduce:     Creating master flat noise image
12:47:56 [ INFO  ] uves_save_image_local:       Master flat noise saved to 'errmf_blue.fits'
12:47:56 [ INFO  ] uves_reduce:     Slit length = 30.52 pixels
12:47:56 [ INFO  ] extract_ff_rebin_merge:       Extracting object
12:47:56 [ INFO  ] uves_extract:         Estimated S/N is 6.85, auto-selecting profile measuring method 'gauss'
12:47:56 [ INFO  ] uves_extract:           Slit length = 30.5 pixels; offset = 0.0 pixel(s)
12:47:56 [ INFO  ] opt_extract_sky:           Defining sky region
12:47:56 [ INFO  ] opt_extract_sky:             22/34 sky pixels
12:47:56 [ INFO  ] opt_extract_sky:           Subtracting sky (method = median of sky channels)
12:47:56 [ INFO  ] uves_extract:         Measuring spatial profile (method = gauss, chunk = 32 bins)
12:47:57 [ INFO  ] opt_measure_profile:           Order 1 : Chi^2/N = 1.23; FWHM = 7.03 pix; Offset = -2.51 pix
12:47:57 [ INFO  ] opt_measure_profile:           Order 2 : Chi^2/N = 1.26; FWHM = 7.18 pix; Offset = -2.67 pix
12:47:58 [ INFO  ] opt_measure_profile:           Order 3 : Chi^2/N = 1.25; FWHM = 7.00 pix; Offset = -2.70 pix
12:47:58 [ INFO  ] opt_measure_profile:           Order 4 : Chi^2/N = 1.26; FWHM = 6.76 pix; Offset = -2.68 pix
12:47:59 [ INFO  ] opt_measure_profile:           Order 5 : Chi^2/N = 1.25; FWHM = 6.64 pix; Offset = -2.73 pix
12:47:59 [ INFO  ] opt_measure_profile:           Order 6 : Chi^2/N = 1.27; FWHM = 6.42 pix; Offset = -2.83 pix
12:48:00 [ INFO  ] opt_measure_profile:           Order 7 : Chi^2/N = 1.27; FWHM = 6.41 pix; Offset = -2.87 pix
12:48:00 [ INFO  ] opt_measure_profile:           Order 8 : Chi^2/N = 1.28; FWHM = 6.18 pix; Offset = -2.91 pix
12:48:01 [ INFO  ] opt_measure_profile:           Order 9 : Chi^2/N = 1.29; FWHM = 6.47 pix; Offset = -2.91 pix
12:48:01 [ INFO  ] opt_measure_profile:           Order 10: Chi^2/N = 1.31; FWHM = 5.94 pix; Offset = -3.02 pix
12:48:02 [ INFO  ] opt_measure_profile:           Order 11: Chi^2/N = 1.30; FWHM = 6.87 pix; Offset = -2.97 pix
12:48:02 [ INFO  ] opt_measure_profile:           Order 12: Chi^2/N = 1.31; FWHM = 5.97 pix; Offset = -3.07 pix
12:48:03 [ INFO  ] opt_measure_profile:           Order 13: Chi^2/N = 1.31; FWHM = 6.05 pix; Offset = -3.13 pix
12:48:03 [ INFO  ] opt_measure_profile:           Order 14: Chi^2/N = 1.31; FWHM = 5.83 pix; Offset = -3.14 pix
12:48:03 [ INFO  ] opt_measure_profile:           Order 15: Chi^2/N = 1.33; FWHM = 5.64 pix; Offset = -3.19 pix
12:48:04 [ INFO  ] opt_measure_profile:           Order 16: Chi^2/N = 1.34; FWHM = 5.60 pix; Offset = -3.22 pix
12:48:04 [ INFO  ] opt_measure_profile:           Order 17: Chi^2/N = 1.37; FWHM = 5.50 pix; Offset = -3.28 pix
12:48:05 [ INFO  ] opt_measure_profile:           Order 18: Chi^2/N = 1.37; FWHM = 5.39 pix; Offset = -3.32 pix
12:48:05 [ INFO  ] opt_measure_profile:           Order 19: Chi^2/N = 1.37; FWHM = 5.42 pix; Offset = -3.35 pix
12:48:06 [ INFO  ] opt_measure_profile:           Order 20: Chi^2/N = 1.41; FWHM = 5.52 pix; Offset = -3.41 pix
12:48:06 [ INFO  ] opt_measure_profile:           Order 21: Chi^2/N = 1.44; FWHM = 5.42 pix; Offset = -3.44 pix
12:48:06 [ INFO  ] opt_measure_profile:           Order 22: Chi^2/N = 1.40; FWHM = 5.27 pix; Offset = -3.46 pix
12:48:07 [ INFO  ] opt_measure_profile:           Order 23: Chi^2/N = 1.43; FWHM = 5.32 pix; Offset = -3.52 pix
12:48:07 [ INFO  ] opt_measure_profile:           Order 24: Chi^2/N = 1.43; FWHM = 5.24 pix; Offset = -3.54 pix
12:48:08 [ INFO  ] opt_measure_profile:           Order 25: Chi^2/N = 1.42; FWHM = 5.16 pix; Offset = -3.54 pix
12:48:08 [ INFO  ] opt_measure_profile:           Order 26: Chi^2/N = 1.40; FWHM = 5.15 pix; Offset = -3.57 pix
12:48:09 [ INFO  ] opt_measure_profile:           Order 27: Chi^2/N = 1.41; FWHM = 5.11 pix; Offset = -3.61 pix
12:48:09 [ INFO  ] opt_measure_profile:           Order 28: Chi^2/N = 1.40; FWHM = 5.09 pix; Offset = -3.64 pix
12:48:09 [ INFO  ] opt_measure_profile:           Order 29: Chi^2/N = 1.41; FWHM = 5.11 pix; Offset = -3.66 pix
12:48:10 [ INFO  ] opt_measure_profile:           Order 30: Chi^2/N = 1.39; FWHM = 5.07 pix; Offset = -3.67 pix
12:48:10 [ INFO  ] opt_measure_profile:           Order 31: Chi^2/N = 1.42; FWHM = 5.05 pix; Offset = -3.70 pix
12:48:11 [ INFO  ] opt_measure_profile:           Order 32: Chi^2/N = 1.43; FWHM = 5.05 pix; Offset = -3.72 pix
12:48:11 [ INFO  ] opt_measure_profile:           Order 33: Chi^2/N = 1.43; FWHM = 5.07 pix; Offset = -3.74 pix
12:48:12 [ INFO  ] opt_measure_profile:           Order 34: Chi^2/N = 1.43; FWHM = 5.00 pix; Offset = -3.77 pix
12:48:12 [ INFO  ] opt_measure_profile:           Order 35: Chi^2/N = 1.43; FWHM = 5.03 pix; Offset = -3.78 pix
12:48:12 [ INFO  ] opt_measure_profile:           Order 36: Chi^2/N = 1.42; FWHM = 5.05 pix; Offset = -3.79 pix
12:48:13 [ INFO  ] opt_measure_profile:           Order 37: Chi^2/N = 1.42; FWHM = 5.04 pix; Offset = -3.82 pix
12:48:13 [ INFO  ] opt_measure_profile:           Order 38: Chi^2/N = 1.41; FWHM = 5.03 pix; Offset = -3.83 pix
12:48:14 [ INFO  ] opt_measure_profile:           Order 39: Chi^2/N = 1.38; FWHM = 5.05 pix; Offset = -3.83 pix
12:48:14 [ INFO  ] opt_measure_profile:           Order 40: Chi^2/N = 1.41; FWHM = 5.10 pix; Offset = -3.84 pix
12:48:14 [ INFO  ] opt_measure_profile:             Fitting profile centroid = polynomial(x, order)
12:48:14 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 0)-degree: RMS = 0.387 pixels (219/3074 outliers)
12:48:14 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 1)-degree: RMS = 0.0892 pixels (631/3074 outliers)
12:48:14 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 2)-degree: RMS = 0.0759 pixels (665/3074 outliers)
12:48:14 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 0)-degree: RMS = 0.387 pixels (214/3074 outliers)
12:48:14 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 1)-degree: RMS = 0.0868 pixels (632/3074 outliers)
12:48:14 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 0)-degree: RMS = 0.391 pixels (218/3074 outliers)
12:48:14 [ INFO  ] uves_polynomial_regression_2d_autodegree:             Using degree (0, 1), RMS = 0.0892 pixels
12:48:14 [ INFO  ] opt_measure_profile:             Object offset at chip center = -3.38 pixels
12:48:14 [ INFO  ] opt_measure_profile:             Fitting profile width = polynomial(x, order)
12:48:14 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 0)-degree: RMS = 0.177 pixels (244/2443 outliers)
12:48:14 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 1)-degree: RMS = 0.117 pixels (308/2443 outliers)
12:48:14 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 2)-degree: RMS = 0.111 pixels (309/2443 outliers)
12:48:14 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 0)-degree: RMS = 0.134 pixels (323/2443 outliers)
12:48:14 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 1)-degree: RMS = 0.0722 pixels (422/2443 outliers)
12:48:14 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 0)-degree: RMS = 0.132 pixels (328/2443 outliers)
12:48:14 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 3)-degree: RMS = 0.111 pixels (312/2443 outliers)
12:48:14 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 2)-degree: RMS = 0.0676 pixels (405/2443 outliers)
12:48:14 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 1)-degree: RMS = 0.0702 pixels (396/2443 outliers)
12:48:14 [ INFO  ] uves_polynomial_regression_2d_autodegree:             Using degree (1, 1), RMS = 0.0722 pixels
12:48:14 [ INFO  ] opt_measure_profile:             Profile FWHM at chip center = 5.35 pixels
12:48:14 [ INFO  ] opt_measure_profile:           Median(reduced Chi^2) is 1.408824
12:48:14 [ INFO  ] uves_extract:         Extracting object and sky (method = optimal)
12:48:14 [ INFO  ] uves_extract:         Order #1: S/N = 1.65
12:48:14 [ INFO  ] uves_extract:         Order #2: S/N = 4.27
12:48:14 [ INFO  ] uves_extract:         Order #3: S/N = 4.30
12:48:14 [ INFO  ] uves_extract:         Order #4: S/N = 4.40
12:48:15 [ INFO  ] uves_extract:         Order #5: S/N = 5.34
12:48:15 [ INFO  ] uves_extract:         Order #6: S/N = 5.72
12:48:15 [ INFO  ] uves_extract:         Order #7: S/N = 6.28
12:48:15 [ INFO  ] uves_extract:         Order #8: S/N = 3.89
12:48:15 [ INFO  ] uves_extract:         Order #9: S/N = 7.09
12:48:15 [ INFO  ] uves_extract:         Order #10: S/N = 7.45
12:48:16 [ INFO  ] uves_extract:         Order #11: S/N = 4.03
12:48:16 [ INFO  ] uves_extract:         Order #12: S/N = 7.69
12:48:16 [ INFO  ] uves_extract:         Order #13: S/N = 8.16
12:48:16 [ INFO  ] uves_extract:         Order #14: S/N = 8.04
12:48:16 [ INFO  ] uves_extract:         Order #15: S/N = 9.54
12:48:16 [ INFO  ] uves_extract:         Order #16: S/N = 9.62
12:48:17 [ INFO  ] uves_extract:         Order #17: S/N = 12.52
12:48:17 [ INFO  ] uves_extract:         Order #18: S/N = 12.81
12:48:17 [ INFO  ] uves_extract:         Order #19: S/N = 13.28
12:48:17 [ INFO  ] uves_extract:         Order #20: S/N = 17.45
12:48:17 [ INFO  ] uves_extract:         Order #21: S/N = 22.70
12:48:17 [ INFO  ] uves_extract:         Order #22: S/N = 8.60
12:48:18 [ INFO  ] uves_extract:         Order #23: S/N = 21.63
12:48:18 [ INFO  ] uves_extract:         Order #24: S/N = 18.14
12:48:18 [ INFO  ] uves_extract:         Order #25: S/N = 16.65
12:48:18 [ INFO  ] uves_extract:         Order #26: S/N = 15.95
12:48:18 [ INFO  ] uves_extract:         Order #27: S/N = 15.42
12:48:18 [ INFO  ] uves_extract:         Order #28: S/N = 15.66
12:48:18 [ INFO  ] uves_extract:         Order #29: S/N = 16.44
12:48:19 [ INFO  ] uves_extract:         Order #30: S/N = 16.25
12:48:19 [ INFO  ] uves_extract:         Order #31: S/N = 15.97
12:48:19 [ INFO  ] uves_extract:         Order #32: S/N = 16.12
12:48:19 [ INFO  ] uves_extract:         Order #33: S/N = 16.02
12:48:19 [ INFO  ] uves_extract:         Order #34: S/N = 15.94
12:48:19 [ INFO  ] uves_extract:         Order #35: S/N = 15.36
12:48:20 [ INFO  ] uves_extract:         Order #36: S/N = 15.08
12:48:20 [ INFO  ] uves_extract:         Order #37: S/N = 14.52
12:48:20 [ INFO  ] uves_extract:         Order #38: S/N = 12.53
12:48:20 [ INFO  ] uves_extract:         Order #39: S/N = 10.83
12:48:20 [ INFO  ] uves_extract:         Order #40: S/N = 5.76
12:48:20 [ INFO  ] uves_extract:         Average S/N = 5.853
12:48:20 [ INFO  ] uves_extract:           Recomputing pixel variances
12:48:22 [ INFO  ] uves_extract:         Extracting object and sky (method = optimal)
12:48:22 [ INFO  ] uves_extract:         Order #1: S/N = 1.88
12:48:22 [ INFO  ] uves_extract:         Order #2: S/N = 4.67
12:48:22 [ INFO  ] uves_extract:         Order #3: S/N = 4.70
12:48:22 [ INFO  ] uves_extract:         Order #4: S/N = 4.89
12:48:23 [ INFO  ] uves_extract:         Order #5: S/N = 5.85
12:48:23 [ INFO  ] uves_extract:         Order #6: S/N = 6.21
12:48:23 [ INFO  ] uves_extract:         Order #7: S/N = 6.77
12:48:23 [ INFO  ] uves_extract:         Order #8: S/N = 4.13
12:48:23 [ INFO  ] uves_extract:         Order #9: S/N = 7.64
12:48:23 [ INFO  ] uves_extract:         Order #10: S/N = 8.00
12:48:23 [ INFO  ] uves_extract:         Order #11: S/N = 4.34
12:48:24 [ INFO  ] uves_extract:         Order #12: S/N = 8.22
12:48:24 [ INFO  ] uves_extract:         Order #13: S/N = 8.79
12:48:24 [ INFO  ] uves_extract:         Order #14: S/N = 8.61
12:48:24 [ INFO  ] uves_extract:         Order #15: S/N = 10.03
12:48:24 [ INFO  ] uves_extract:         Order #16: S/N = 10.25
12:48:24 [ INFO  ] uves_extract:         Order #17: S/N = 13.11
12:48:25 [ INFO  ] uves_extract:         Order #18: S/N = 13.47
12:48:25 [ INFO  ] uves_extract:         Order #19: S/N = 14.00
12:48:25 [ INFO  ] uves_extract:         Order #20: S/N = 18.15
12:48:25 [ INFO  ] uves_extract:         Order #21: S/N = 23.23
12:48:25 [ INFO  ] uves_extract:         Order #22: S/N = 9.23
12:48:25 [ INFO  ] uves_extract:         Order #23: S/N = 22.27
12:48:26 [ INFO  ] uves_extract:         Order #24: S/N = 18.81
12:48:26 [ INFO  ] uves_extract:         Order #25: S/N = 17.32
12:48:26 [ INFO  ] uves_extract:         Order #26: S/N = 16.57
12:48:26 [ INFO  ] uves_extract:         Order #27: S/N = 16.07
12:48:26 [ INFO  ] uves_extract:         Order #28: S/N = 16.22
12:48:26 [ INFO  ] uves_extract:         Order #29: S/N = 17.07
12:48:26 [ INFO  ] uves_extract:         Order #30: S/N = 16.83
12:48:27 [ INFO  ] uves_extract:         Order #31: S/N = 16.60
12:48:27 [ INFO  ] uves_extract:         Order #32: S/N = 16.72
12:48:27 [ INFO  ] uves_extract:         Order #33: S/N = 16.59
12:48:27 [ INFO  ] uves_extract:         Order #34: S/N = 16.50
12:48:27 [ INFO  ] uves_extract:         Order #35: S/N = 15.96
12:48:27 [ INFO  ] uves_extract:         Order #36: S/N = 15.62
12:48:28 [ INFO  ] uves_extract:         Order #37: S/N = 15.16
12:48:28 [ INFO  ] uves_extract:         Order #38: S/N = 13.08
12:48:28 [ INFO  ] uves_extract:         Order #39: S/N = 11.35
12:48:28 [ INFO  ] uves_extract:         Order #40: S/N = 6.35
12:48:28 [ INFO  ] uves_extract:         Average S/N = 6.349
12:48:30 [ INFO  ] uves_save_image_local:           Reconstructed image saved to 'simulate_blue.fits'
12:48:30 [ INFO  ] extract_ff_rebin_merge:         1979 hot pixels were detected during optimal extraction
12:48:30 [ INFO  ] uves_save_image_local:         Extracted spectrum saved to 'xb_blue.fits'
12:48:30 [ INFO  ] uves_save_image_local:         Extracted spectrum noise saved to 'errxb_blue.fits'
12:48:30 [ INFO  ] uves_save_image_local:         Extracted sky saved to 'xsky_blue.fits'
12:48:30 [ INFO  ] uves_save_image_local:         Noise of extracted sky saved to 'errxsky_blue.fits'
12:48:30 [ INFO  ] uves_save_image_local:         Optimal extraction weights saved to 'weights_blue.fits'
12:48:30 [ INFO  ] uves_save_table_local:         Cosmic ray table saved to 'crmask_blue.fits'
12:48:30 [ INFO  ] uves_save_image_local:         Cosmic ray image saved to 'crimage_blue.fits'
12:48:31 [ INFO  ] uves_save_table_local:         Profile table saved to 'profile_blue.fits'
12:48:31 [ INFO  ] extract_ff_rebin_merge:       Extracting master flat field
12:48:31 [ INFO  ] uves_extract:           Slit length = 30.5 pixels; offset = 0.0 pixel(s)
12:48:31 [ INFO  ] uves_extract:         Extracting object (method = weighted)
12:48:31 [ INFO  ] uves_save_image_local:         Normalized master flat spectrum saved to 'xmf_blue.fits'
12:48:31 [ INFO  ] uves_save_image_local:         Noise of normalized master flat spectrum saved to 'errxmf_blue.fits'
12:48:31 [ INFO  ] extract_ff_rebin_merge:       Rebinning master flat spectrum
12:48:32 [ INFO  ] uves_save_image_local:         Resampled master flat spectrum saved to 'wxmf_blue.fits'
12:48:32 [ INFO  ] extract_ff_rebin_merge:       Dividing by normalized master flat-field (method = extract)
12:48:32 [ INFO  ] uves_save_image_local:         Flat-fielded spectrum saved to 'fxb_blue.fits'
12:48:32 [ INFO  ] uves_save_image_local:         Flat-fielded spectrum noise saved to 'errfxb_blue.fits'
12:48:32 [ INFO  ] uves_save_image_local:         Flat-fielded sky saved to 'fxsky_blue.fits'
12:48:32 [ INFO  ] uves_save_image_local:         Flat-fielded sky noise saved to 'errfxsky_blue.fits'
12:48:32 [ INFO  ] extract_ff_rebin_merge:       Rebinning spectrum
12:48:32 [ INFO  ] interpolate_wave:         Interpolating dispersion relation at offset = -3.41
12:48:32 [ INFO  ] uves_save_table_local:         Interpolated dispersion relation saved to 'intdisp_blue.fits'
12:48:32 [ INFO  ] extract_ff_rebin_merge:       Rebinning spectrum noise
12:48:32 [ INFO  ] extract_ff_rebin_merge:       Rebinning sky spectrum
12:48:32 [ INFO  ] interpolate_wave:         Interpolating dispersion relation at offset = 0.00
12:48:32 [ INFO  ] extract_ff_rebin_merge:       Rebinning sky spectrum noise
12:48:32 [ INFO  ] uves_save_image_local:         Rebinned spectrum saved to 'wfxb_blue.fits'
12:48:32 [ INFO  ] uves_save_image_local:         Noise of rebinned spectrum saved to 'errwfxb_blue.fits'
12:48:32 [ INFO  ] uves_save_image_local:         Rebinned sky saved to 'wfxsky_blue.fits'
12:48:32 [ INFO  ] uves_save_image_local:         Noise of rebinned sky saved to 'errwfxsky_blue.fits'
12:48:32 [ INFO  ] extract_ff_rebin_merge:       Rebinning pre-flatfielded spectrum
12:48:33 [ INFO  ] uves_save_image_local:         Rebinned, extracted spectrum saved to 'wx_blue.fits'
12:48:33 [ INFO  ] extract_ff_rebin_merge:       Merging sky
12:48:33 [ INFO  ] uves_merge_orders:         delt1=0.000000 delt2=0.000000
12:48:33 [ INFO  ] extract_ff_rebin_merge:       Merging spectrum
12:48:33 [ INFO  ] uves_merge_orders:         delt1=0.000000 delt2=0.000000
12:48:33 [ INFO  ] uves_save_image_local:         Merged spectrum saved to 'm_blue.fits'
12:48:33 [ INFO  ] uves_save_image_local:         Noise of merged spectrum saved to 'errm_blue.fits'
12:48:33 [ INFO  ] uves_save_image_local:         Merged sky saved to 'msky_blue.fits'
12:48:33 [ INFO  ] uves_save_image_local:         Noise of merged sky saved to 'errmsky_blue.fits'
12:48:33 [ INFO  ] uves_scired_process_chip:   Skipping absolute flux calibration
12:48:33 [ INFO  ] uves_reduce_scired: Saving products...
12:48:33 [ INFO  ] uves_reduce_scired: Reduced science spectrum 'red_science_blue.fits' (RED_SCIENCE_BLUE) added to frameset
12:48:33 [ INFO  ] uves_reduce_scired: Merged science spectrum 'merged_science_blue.fits' (MERGED_SCIENCE_BLUE) added to frameset
12:48:33 [ INFO  ] uves_reduce_scired: Wavelength calibrated science spectrum 'resampled_science_blue.fits' (WCALIB_SCIENCE_BLUE) added to frameset
12:48:33 [ INFO  ] uves_reduce_scired: Extraction quality table 'order_extract_qc_blue.fits' (ORDER_EXTRACT_QC_BLUE) added to frameset
12:48:33 [ INFO  ] uves_save_paf:   Writing resampled_ff_science_blue-0.paf
12:48:33 [ INFO  ] uves_reduce_scired: Wavelength calibrated flat-fielded science spectrum 'resampled_ff_science_blue.fits' (WCALIB_FF_SCIENCE_BLUE) added to frameset
12:48:33 [ INFO  ] uves_reduce_scired: Wavelength calibrated flat-field spectrum 'resampled_mflat_blue.fits' (WCALIB_FLAT_OBJ_BLUE) added to frameset
