
Start time     : 2014-03-05T12:38:49
Program name   : esorex
Severity level : [ INFO  ] 

12:38:49 [ INFO  ] : Libraries used: CPL = 5.2.0, CFITSIO = 3.09, WCSLIB = 4.4.4, FFTW (single precision)

12:38:49 [ INFO  ] uves_initialize: **********************************
12:38:49 [ INFO  ] uves_initialize: *** FLAMES/UVES Pipeline 4.7.8 ***
12:38:49 [ INFO  ] uves_initialize: ***  Recipe: uves_obs_scired   ***
12:38:49 [ INFO  ] uves_initialize: **********************************
12:38:49 [ INFO  ] uves_initialize: This recipe reduces a science frame
12:38:49 [ INFO  ] uves_initialize:   Input frames
12:38:49 [ INFO  ] uves_print_cpl_frame:     RAW     SCIENCE_BLUE         'hem1341m1020_sci_390_02.fits'
12:38:49 [ INFO  ] uves_print_cpl_frame:     CALIB   MASTER_BIAS_BLUE     'masterbias_blue.fits'
12:38:49 [ INFO  ] uves_print_cpl_frame:     CALIB   MASTER_FLAT_BLUE     'masterflat_blue.fits'
12:38:49 [ INFO  ] uves_print_cpl_frame:     CALIB   ORDER_TABLE_BLUE     'ordertable_blue.fits'
12:38:49 [ INFO  ] uves_print_cpl_frame:     CALIB   LINE_TABLE_BLUE      'linetable_blue.fits'
12:38:49 [ INFO  ] load_raw_image:       Raw frame is blue, new format, file 'hem1341m1020_sci_390_02.fits' has 0 extensions
12:38:49 [ INFO  ] uves_crop_and_rotate:       Raw image cropped and rotated from 2048x3000 to 3000x2048
12:38:49 [ INFO  ] uves_reduce_scired:   No atmospheric extinction table. Flux calibration not done
12:38:49 [ INFO  ] uves_reduce_scired: Processing BLUE chip in 'hem1341m1020_sci_390_02.fits'
12:38:49 [ INFO  ] uves_reduce_scired:   Using master bias in 'masterbias_blue.fits'
12:38:49 [ INFO  ] uves_reduce_scired:   No master dark in SOF. Dark subtraction not done
12:38:49 [ INFO  ] uves_reduce_scired:   Using master flat in 'masterflat_blue.fits'
12:38:49 [ INFO  ] uves_reduce_scired:   Using order table in 'ordertable_blue.fits'
12:38:49 [ INFO  ] uves_reduce_scired:   Using line table(s) in 'linetable_blue.fits'
12:38:49 [ INFO  ] uves_reduce_scired:   Using line table(s) in 'linetable_blue.fits'
12:38:49 [ INFO  ] uves_reduce_scired:   Using line table(s) in 'linetable_blue.fits'
12:38:49 [ INFO  ] uves_scired_process_chip:   Reducing science object
12:38:49 [ INFO  ] uves_reduce:     Subtracting master bias
12:38:49 [ INFO  ] uves_reduce:     Skipping dark subtraction
12:38:50 [ INFO  ] uves_save_image_local:       Bias/dark subtracted raw image saved to 'pre_blue.fits'
12:38:50 [ INFO  ] uves_reduce:     Creating noise image
12:38:50 [ INFO  ] uves_save_image_local:       Background subtracted raw image noise saved to 'errb_blue.fits'
12:38:50 [ INFO  ] uves_reduce:     Subtracting inter-order background
12:38:50 [ INFO  ] uves_backsub_spline:       Sample window (pixels): radx, rady = 18, 2
12:38:50 [ INFO  ] uves_backsub_spline:       Smoothing window (pixels): smox, smoy = 219, 200
12:38:50 [ INFO  ] uves_backsub_spline:       Subtracting background image
12:38:50 [ INFO  ] uves_save_image_local:       Background subtracted raw image saved to 'b_blue.fits'
12:38:51 [ INFO  ] uves_save_image_local:       Master flat image saved to 'mf_blue.fits'
12:38:51 [ INFO  ] uves_reduce:     Creating master flat noise image
12:38:51 [ INFO  ] uves_save_image_local:       Master flat noise saved to 'errmf_blue.fits'
12:38:51 [ INFO  ] uves_reduce:     Slit length = 30.52 pixels
12:38:51 [ INFO  ] extract_ff_rebin_merge:       Extracting object
12:38:51 [ INFO  ] uves_extract:         Estimated S/N is 12.39, auto-selecting profile measuring method 'virtual'
12:38:51 [ INFO  ] uves_extract:         Estimated S/N is 12.39, auto-selecting oversampling factor = 5
