
Start time     : 2014-03-05T13:47:35
Program name   : esorex
Severity level : [ INFO  ] 

13:47:35 [ INFO  ] : Libraries used: CPL = 5.2.0, CFITSIO = 3.09, WCSLIB = 4.4.4, FFTW (single precision)

13:47:35 [ INFO  ] uves_initialize: **********************************
13:47:35 [ INFO  ] uves_initialize: *** FLAMES/UVES Pipeline 4.7.8 ***
13:47:35 [ INFO  ] uves_initialize: ***  Recipe: uves_obs_scired   ***
13:47:35 [ INFO  ] uves_initialize: **********************************
13:47:35 [ INFO  ] uves_initialize: This recipe reduces a science frame
13:47:35 [ INFO  ] uves_initialize:   Input frames
13:47:35 [ INFO  ] uves_print_cpl_frame:     RAW     SCIENCE_BLUE         'hem1341m1020_sci_390_09.fits'
13:47:35 [ INFO  ] uves_print_cpl_frame:     CALIB   MASTER_BIAS_BLUE     'masterbias_blue.fits'
13:47:35 [ INFO  ] uves_print_cpl_frame:     CALIB   MASTER_FLAT_BLUE     'masterflat_blue.fits'
13:47:35 [ INFO  ] uves_print_cpl_frame:     CALIB   ORDER_TABLE_BLUE     'ordertable_blue.fits'
13:47:35 [ INFO  ] uves_print_cpl_frame:     CALIB   LINE_TABLE_BLUE      'linetable_blue.fits'
13:47:35 [ INFO  ] load_raw_image:       Raw frame is blue, new format, file 'hem1341m1020_sci_390_09.fits' has 0 extensions
13:47:35 [ INFO  ] uves_crop_and_rotate:       Raw image cropped and rotated from 2048x3000 to 3000x2048
13:47:35 [ INFO  ] uves_reduce_scired:   No atmospheric extinction table. Flux calibration not done
13:47:35 [ INFO  ] uves_reduce_scired: Processing BLUE chip in 'hem1341m1020_sci_390_09.fits'
13:47:35 [ INFO  ] uves_reduce_scired:   Using master bias in 'masterbias_blue.fits'
13:47:35 [ INFO  ] uves_reduce_scired:   No master dark in SOF. Dark subtraction not done
13:47:36 [ INFO  ] uves_reduce_scired:   Using master flat in 'masterflat_blue.fits'
13:47:36 [ INFO  ] uves_reduce_scired:   Using order table in 'ordertable_blue.fits'
13:47:36 [ INFO  ] uves_reduce_scired:   Using line table(s) in 'linetable_blue.fits'
13:47:36 [ INFO  ] uves_reduce_scired:   Using line table(s) in 'linetable_blue.fits'
13:47:36 [ INFO  ] uves_reduce_scired:   Using line table(s) in 'linetable_blue.fits'
13:47:36 [ INFO  ] uves_scired_process_chip:   Reducing science object
13:47:36 [ INFO  ] uves_reduce:     Subtracting master bias
13:47:36 [ INFO  ] uves_reduce:     Skipping dark subtraction
13:47:36 [ INFO  ] uves_save_image_local:       Bias/dark subtracted raw image saved to 'pre_blue.fits'
13:47:36 [ INFO  ] uves_reduce:     Creating noise image
13:47:36 [ INFO  ] uves_save_image_local:       Background subtracted raw image noise saved to 'errb_blue.fits'
13:47:36 [ INFO  ] uves_reduce:     Subtracting inter-order background
13:47:36 [ INFO  ] uves_backsub_spline:       Sample window (pixels): radx, rady = 18, 2
13:47:37 [ INFO  ] uves_backsub_spline:       Smoothing window (pixels): smox, smoy = 219, 200
13:47:37 [ INFO  ] uves_backsub_spline:       Subtracting background image
13:47:37 [ INFO  ] uves_save_image_local:       Background subtracted raw image saved to 'b_blue.fits'
13:47:37 [ INFO  ] uves_save_image_local:       Master flat image saved to 'mf_blue.fits'
13:47:37 [ INFO  ] uves_reduce:     Creating master flat noise image
13:47:37 [ INFO  ] uves_save_image_local:       Master flat noise saved to 'errmf_blue.fits'
13:47:37 [ INFO  ] uves_reduce:     Slit length = 30.52 pixels
13:47:37 [ INFO  ] extract_ff_rebin_merge:       Extracting object
13:47:37 [ INFO  ] uves_extract:         Estimated S/N is 4.26, auto-selecting profile measuring method 'gauss'
13:47:37 [ INFO  ] uves_extract:           Slit length = 30.5 pixels; offset = 0.0 pixel(s)
13:47:37 [ INFO  ] opt_extract_sky:           Defining sky region
13:47:37 [ INFO  ] opt_extract_sky:             22/34 sky pixels
13:47:37 [ INFO  ] opt_extract_sky:           Subtracting sky (method = median of sky channels)
13:47:38 [ INFO  ] uves_extract:         Measuring spatial profile (method = gauss, chunk = 32 bins)
13:47:38 [ INFO  ] opt_measure_profile:           Order 1 : Chi^2/N = 1.20; FWHM = 9.82 pix; Offset = -0.14 pix
13:47:38 [ INFO  ] opt_measure_profile:           Order 2 : Chi^2/N = 1.18; FWHM = 8.62 pix; Offset = -0.06 pix
13:47:39 [ INFO  ] opt_measure_profile:           Order 3 : Chi^2/N = 1.22; FWHM = 7.98 pix; Offset = -0.17 pix
13:47:39 [ INFO  ] opt_measure_profile:           Order 4 : Chi^2/N = 1.21; FWHM = 7.64 pix; Offset = -0.05 pix
13:47:40 [ INFO  ] opt_measure_profile:           Order 5 : Chi^2/N = 1.23; FWHM = 8.16 pix; Offset = -0.21 pix
13:47:40 [ INFO  ] opt_measure_profile:           Order 6 : Chi^2/N = 1.24; FWHM = 7.73 pix; Offset = -0.23 pix
13:47:41 [ INFO  ] opt_measure_profile:           Order 7 : Chi^2/N = 1.23; FWHM = 7.39 pix; Offset = -0.30 pix
13:47:41 [ INFO  ] opt_measure_profile:           Order 8 : Chi^2/N = 1.23; FWHM = 7.46 pix; Offset = -0.41 pix
13:47:42 [ INFO  ] opt_measure_profile:           Order 9 : Chi^2/N = 1.23; FWHM = 8.04 pix; Offset = -0.32 pix
13:47:43 [ INFO  ] opt_measure_profile:           Order 10: Chi^2/N = 1.23; FWHM = 6.97 pix; Offset = -0.38 pix
13:47:43 [ INFO  ] opt_measure_profile:           Order 11: Chi^2/N = 1.23; FWHM = 8.27 pix; Offset = -0.37 pix
13:47:44 [ INFO  ] opt_measure_profile:           Order 12: Chi^2/N = 1.27; FWHM = 6.82 pix; Offset = -0.46 pix
13:47:44 [ INFO  ] opt_measure_profile:           Order 13: Chi^2/N = 1.26; FWHM = 6.76 pix; Offset = -0.45 pix
13:47:45 [ INFO  ] opt_measure_profile:           Order 14: Chi^2/N = 1.25; FWHM = 6.66 pix; Offset = -0.51 pix
13:47:45 [ INFO  ] opt_measure_profile:           Order 15: Chi^2/N = 1.27; FWHM = 6.34 pix; Offset = -0.62 pix
13:47:45 [ INFO  ] opt_measure_profile:           Order 16: Chi^2/N = 1.30; FWHM = 6.51 pix; Offset = -0.59 pix
13:47:46 [ INFO  ] opt_measure_profile:           Order 17: Chi^2/N = 1.28; FWHM = 6.11 pix; Offset = -0.67 pix
13:47:46 [ INFO  ] opt_measure_profile:           Order 18: Chi^2/N = 1.30; FWHM = 6.10 pix; Offset = -0.70 pix
13:47:47 [ INFO  ] opt_measure_profile:           Order 19: Chi^2/N = 1.29; FWHM = 6.05 pix; Offset = -0.76 pix
13:47:47 [ INFO  ] opt_measure_profile:           Order 20: Chi^2/N = 1.33; FWHM = 6.03 pix; Offset = -0.83 pix
13:47:48 [ INFO  ] opt_measure_profile:           Order 21: Chi^2/N = 1.36; FWHM = 5.90 pix; Offset = -0.88 pix
13:47:48 [ INFO  ] opt_measure_profile:           Order 22: Chi^2/N = 1.32; FWHM = 5.88 pix; Offset = -0.89 pix
13:47:48 [ INFO  ] opt_measure_profile:           Order 23: Chi^2/N = 1.35; FWHM = 5.77 pix; Offset = -0.95 pix
13:47:49 [ INFO  ] opt_measure_profile:           Order 24: Chi^2/N = 1.33; FWHM = 5.73 pix; Offset = -0.96 pix
13:47:49 [ INFO  ] opt_measure_profile:           Order 25: Chi^2/N = 1.33; FWHM = 5.71 pix; Offset = -0.95 pix
13:47:50 [ INFO  ] opt_measure_profile:           Order 26: Chi^2/N = 1.32; FWHM = 5.63 pix; Offset = -1.00 pix
13:47:50 [ INFO  ] opt_measure_profile:           Order 27: Chi^2/N = 1.32; FWHM = 5.64 pix; Offset = -1.04 pix
13:47:51 [ INFO  ] opt_measure_profile:           Order 28: Chi^2/N = 1.31; FWHM = 5.58 pix; Offset = -1.05 pix
13:47:51 [ INFO  ] opt_measure_profile:           Order 29: Chi^2/N = 1.33; FWHM = 5.56 pix; Offset = -1.09 pix
13:47:51 [ INFO  ] opt_measure_profile:           Order 30: Chi^2/N = 1.34; FWHM = 5.63 pix; Offset = -1.10 pix
13:47:52 [ INFO  ] opt_measure_profile:           Order 31: Chi^2/N = 1.35; FWHM = 5.55 pix; Offset = -1.15 pix
13:47:52 [ INFO  ] opt_measure_profile:           Order 32: Chi^2/N = 1.34; FWHM = 5.55 pix; Offset = -1.14 pix
13:47:53 [ INFO  ] opt_measure_profile:           Order 33: Chi^2/N = 1.32; FWHM = 5.54 pix; Offset = -1.18 pix
13:47:53 [ INFO  ] opt_measure_profile:           Order 34: Chi^2/N = 1.34; FWHM = 5.55 pix; Offset = -1.18 pix
13:47:54 [ INFO  ] opt_measure_profile:           Order 35: Chi^2/N = 1.36; FWHM = 5.50 pix; Offset = -1.20 pix
13:47:54 [ INFO  ] opt_measure_profile:           Order 36: Chi^2/N = 1.34; FWHM = 5.53 pix; Offset = -1.23 pix
13:47:54 [ INFO  ] opt_measure_profile:           Order 37: Chi^2/N = 1.32; FWHM = 5.53 pix; Offset = -1.24 pix
13:47:55 [ INFO  ] opt_measure_profile:           Order 38: Chi^2/N = 1.33; FWHM = 5.54 pix; Offset = -1.24 pix
13:47:55 [ INFO  ] opt_measure_profile:           Order 39: Chi^2/N = 1.32; FWHM = 5.62 pix; Offset = -1.25 pix
13:47:55 [ INFO  ] opt_measure_profile:           Order 40: Chi^2/N = 1.31; FWHM = 5.74 pix; Offset = -1.23 pix
13:47:55 [ INFO  ] opt_measure_profile:             Fitting profile centroid = polynomial(x, order)
13:47:55 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 0)-degree: RMS = 0.395 pixels (215/2982 outliers)
13:47:55 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 1)-degree: RMS = 0.138 pixels (494/2982 outliers)
13:47:55 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 2)-degree: RMS = 0.128 pixels (515/2982 outliers)
13:47:55 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 0)-degree: RMS = 0.387 pixels (226/2982 outliers)
13:47:55 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 1)-degree: RMS = 0.135 pixels (493/2982 outliers)
13:47:55 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 0)-degree: RMS = 0.39 pixels (221/2982 outliers)
13:47:55 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 3)-degree: RMS = 0.125 pixels (528/2982 outliers)
13:47:56 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 2)-degree: RMS = 0.123 pixels (524/2982 outliers)
13:47:56 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 1)-degree: RMS = 0.114 pixels (559/2982 outliers)
13:47:56 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 4)-degree: RMS = 0.121 pixels (553/2982 outliers)
13:47:56 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 3)-degree: RMS = 0.121 pixels (533/2982 outliers)
13:47:56 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 2)-degree: RMS = 0.105 pixels (566/2982 outliers)
13:47:56 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 4)-degree: RMS = 0.117 pixels (557/2982 outliers)
13:47:56 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 5)-degree: RMS = 0.116 pixels (564/2982 outliers)
13:47:56 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 3)-degree: RMS = 0.102 pixels (577/2982 outliers)
13:47:56 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 4)-degree: RMS = 0.1 pixels (589/2982 outliers)
13:47:56 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (3, 3)-degree: RMS = 0.103 pixels (568/2982 outliers)
13:47:56 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 5)-degree: RMS = 0.1 pixels (595/2982 outliers)
13:47:56 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (3, 4)-degree: RMS = 0.102 pixels (577/2982 outliers)
13:47:56 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (4, 3)-degree: RMS = 0.1 pixels (595/2982 outliers)
13:47:56 [ INFO  ] uves_polynomial_regression_2d_autodegree:             Using degree (2, 3), RMS = 0.102 pixels
13:47:56 [ INFO  ] opt_measure_profile:             Object offset at chip center = -0.83 pixels
13:47:56 [ INFO  ] opt_measure_profile:             Fitting profile width = polynomial(x, order)
13:47:56 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 0)-degree: RMS = 0.184 pixels (448/2405 outliers)
13:47:56 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 1)-degree: RMS = 0.129 pixels (476/2405 outliers)
13:47:56 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 2)-degree: RMS = 0.115 pixels (462/2405 outliers)
