
Start time     : 2014-03-05T12:57:13
Program name   : esorex
Severity level : [ INFO  ] 

12:57:13 [ INFO  ] : Libraries used: CPL = 5.2.0, CFITSIO = 3.09, WCSLIB = 4.4.4, FFTW (single precision)

12:57:13 [ INFO  ] uves_initialize: **********************************
12:57:13 [ INFO  ] uves_initialize: *** FLAMES/UVES Pipeline 4.7.8 ***
12:57:13 [ INFO  ] uves_initialize: ***  Recipe: uves_obs_scired   ***
12:57:13 [ INFO  ] uves_initialize: **********************************
12:57:13 [ INFO  ] uves_initialize: This recipe reduces a science frame
12:57:13 [ INFO  ] uves_initialize:   Input frames
12:57:13 [ INFO  ] uves_print_cpl_frame:     RAW     SCIENCE_BLUE         'hem1341m1020_sci_390_04.fits'
12:57:13 [ INFO  ] uves_print_cpl_frame:     CALIB   MASTER_BIAS_BLUE     'masterbias_blue.fits'
12:57:13 [ INFO  ] uves_print_cpl_frame:     CALIB   MASTER_FLAT_BLUE     'masterflat_blue.fits'
12:57:13 [ INFO  ] uves_print_cpl_frame:     CALIB   ORDER_TABLE_BLUE     'ordertable_blue.fits'
12:57:13 [ INFO  ] uves_print_cpl_frame:     CALIB   LINE_TABLE_BLUE      'linetable_blue.fits'
12:57:13 [ INFO  ] load_raw_image:       Raw frame is blue, new format, file 'hem1341m1020_sci_390_04.fits' has 0 extensions
12:57:13 [ INFO  ] uves_crop_and_rotate:       Raw image cropped and rotated from 2048x3000 to 3000x2048
12:57:13 [ INFO  ] uves_reduce_scired:   No atmospheric extinction table. Flux calibration not done
12:57:13 [ INFO  ] uves_reduce_scired: Processing BLUE chip in 'hem1341m1020_sci_390_04.fits'
12:57:13 [ INFO  ] uves_reduce_scired:   Using master bias in 'masterbias_blue.fits'
12:57:13 [ INFO  ] uves_reduce_scired:   No master dark in SOF. Dark subtraction not done
12:57:13 [ INFO  ] uves_reduce_scired:   Using master flat in 'masterflat_blue.fits'
12:57:13 [ INFO  ] uves_reduce_scired:   Using order table in 'ordertable_blue.fits'
12:57:13 [ INFO  ] uves_reduce_scired:   Using line table(s) in 'linetable_blue.fits'
12:57:13 [ INFO  ] uves_reduce_scired:   Using line table(s) in 'linetable_blue.fits'
12:57:13 [ INFO  ] uves_reduce_scired:   Using line table(s) in 'linetable_blue.fits'
12:57:13 [ INFO  ] uves_scired_process_chip:   Reducing science object
12:57:13 [ INFO  ] uves_reduce:     Subtracting master bias
12:57:13 [ INFO  ] uves_reduce:     Skipping dark subtraction
12:57:13 [ INFO  ] uves_save_image_local:       Bias/dark subtracted raw image saved to 'pre_blue.fits'
12:57:13 [ INFO  ] uves_reduce:     Creating noise image
12:57:14 [ INFO  ] uves_save_image_local:       Background subtracted raw image noise saved to 'errb_blue.fits'
12:57:14 [ INFO  ] uves_reduce:     Subtracting inter-order background
12:57:14 [ INFO  ] uves_backsub_spline:       Sample window (pixels): radx, rady = 18, 2
12:57:14 [ INFO  ] uves_backsub_spline:       Smoothing window (pixels): smox, smoy = 219, 200
12:57:14 [ INFO  ] uves_backsub_spline:       Subtracting background image
12:57:14 [ INFO  ] uves_save_image_local:       Background subtracted raw image saved to 'b_blue.fits'
12:57:14 [ INFO  ] uves_save_image_local:       Master flat image saved to 'mf_blue.fits'
12:57:14 [ INFO  ] uves_reduce:     Creating master flat noise image
12:57:15 [ INFO  ] uves_save_image_local:       Master flat noise saved to 'errmf_blue.fits'
12:57:15 [ INFO  ] uves_reduce:     Slit length = 30.52 pixels
12:57:15 [ INFO  ] extract_ff_rebin_merge:       Extracting object
12:57:15 [ INFO  ] uves_extract:         Estimated S/N is 14.55, auto-selecting profile measuring method 'virtual'
12:57:15 [ INFO  ] uves_extract:         Estimated S/N is 14.55, auto-selecting oversampling factor = 5
12:57:15 [ INFO  ] uves_extract:           Slit length = 30.5 pixels; offset = 0.0 pixel(s)
12:57:15 [ INFO  ] uves_extract:         Refining order definition using the object frame
12:57:17 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 0)-degree: RMS = 576 pixels (0/10612 outliers)
12:57:17 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 1)-degree: RMS = 55.4 pixels (0/10612 outliers)
12:57:17 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 2)-degree: RMS = 28.7 pixels (0/10612 outliers)
12:57:17 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 0)-degree: RMS = 576 pixels (0/10612 outliers)
12:57:17 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 1)-degree: RMS = 48.1 pixels (0/10612 outliers)
12:57:17 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 0)-degree: RMS = 575 pixels (0/10612 outliers)
12:57:17 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 3)-degree: RMS = 28.6 pixels (0/10612 outliers)
12:57:17 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 2)-degree: RMS = 4.14 pixels (9/10612 outliers)
12:57:17 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 1)-degree: RMS = 48 pixels (0/10612 outliers)
12:57:17 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 4)-degree: RMS = 28.6 pixels (0/10612 outliers)
12:57:17 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 3)-degree: RMS = 0.621 pixels (999/10612 outliers)
12:57:17 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 2)-degree: RMS = 4.09 pixels (10/10612 outliers)
12:57:17 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 4)-degree: RMS = 0.521 pixels (1154/10612 outliers)
12:57:17 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 3)-degree: RMS = 0.38 pixels (1265/10612 outliers)
12:57:17 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (3, 2)-degree: RMS = 4.09 pixels (9/10612 outliers)
12:57:18 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 5)-degree: RMS = 0.52 pixels (1156/10612 outliers)
12:57:18 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 4)-degree: RMS = 0.182 pixels (2052/10612 outliers)
12:57:18 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (3, 3)-degree: RMS = 0.377 pixels (1273/10612 outliers)
12:57:18 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 5)-degree: RMS = 0.18 pixels (2060/10612 outliers)
