
Start time     : 2014-04-07T18:37:28
Program name   : esorex
Severity level : [ INFO  ] 

18:37:28 [ INFO  ] : Libraries used: CPL = 5.2.0, CFITSIO = 3.09, WCSLIB = 4.4.4, FFTW (single precision)

18:37:28 [ INFO  ] uves_initialize: **********************************
18:37:28 [ INFO  ] uves_initialize: *** FLAMES/UVES Pipeline 4.7.8 ***
18:37:28 [ INFO  ] uves_initialize: ***  Recipe: uves_obs_scired   ***
18:37:28 [ INFO  ] uves_initialize: **********************************
18:37:28 [ INFO  ] uves_initialize: This recipe reduces a science frame
18:37:28 [ INFO  ] uves_initialize:   Input frames
18:37:28 [ INFO  ] uves_print_cpl_frame:     RAW     SCIENCE_RED          'hem1341m1020_sci_564_07.fits'
18:37:28 [ INFO  ] uves_print_cpl_frame:     CALIB   MASTER_BIAS_REDL     'masterbias_redl.fits'
18:37:28 [ INFO  ] uves_print_cpl_frame:     CALIB   MASTER_BIAS_REDU     'masterbias_redu.fits'
18:37:28 [ INFO  ] uves_print_cpl_frame:     CALIB   MASTER_FLAT_REDL     'masterflat_redl.fits'
18:37:28 [ INFO  ] uves_print_cpl_frame:     CALIB   MASTER_FLAT_REDU     'masterflat_redu.fits'
18:37:28 [ INFO  ] uves_print_cpl_frame:     CALIB   ORDER_TABLE_REDL     'ordertable_redl.fits'
18:37:28 [ INFO  ] uves_print_cpl_frame:     CALIB   ORDER_TABLE_REDU     'ordertable_redu.fits'
18:37:28 [ INFO  ] uves_print_cpl_frame:     CALIB   LINE_TABLE_REDL      'linetable_redl.fits'
18:37:28 [ INFO  ] uves_print_cpl_frame:     CALIB   LINE_TABLE_REDU      'linetable_redu.fits'
18:37:28 [ INFO  ] load_raw_image:       Raw frame is red, new format, file 'hem1341m1020_sci_564_07.fits' has 2 extensions
18:37:28 [ INFO  ] uves_crop_and_rotate:       Raw image cropped and rotated from 2048x4096 to 4096x2048
18:37:28 [ INFO  ] uves_crop_and_rotate:       Raw image cropped and rotated from 2048x4096 to 4096x2048
18:37:28 [ INFO  ] uves_reduce_scired:   No atmospheric extinction table. Flux calibration not done
18:37:28 [ INFO  ] uves_reduce_scired: Processing REDL chip in 'hem1341m1020_sci_564_07.fits'
18:37:28 [ INFO  ] uves_reduce_scired:   Using master bias in 'masterbias_redl.fits'
18:37:28 [ INFO  ] uves_reduce_scired:   No master dark in SOF. Dark subtraction not done
18:37:29 [ INFO  ] uves_reduce_scired:   Using master flat in 'masterflat_redl.fits'
18:37:29 [ INFO  ] uves_reduce_scired:   Using order table in 'ordertable_redl.fits'
18:37:29 [ INFO  ] uves_reduce_scired:   Using line table(s) in 'linetable_redl.fits'
18:37:29 [ INFO  ] uves_reduce_scired:   Using line table(s) in 'linetable_redl.fits'
18:37:29 [ INFO  ] uves_reduce_scired:   Using line table(s) in 'linetable_redl.fits'
18:37:29 [ INFO  ] uves_scired_process_chip:   Reducing science object
18:37:29 [ INFO  ] uves_reduce:     Subtracting master bias
18:37:29 [ INFO  ] uves_reduce:     Skipping dark subtraction
18:37:29 [ INFO  ] uves_save_image_local:       Bias/dark subtracted raw image saved to 'pre_redl.fits'
18:37:29 [ INFO  ] uves_reduce:     Creating noise image
18:37:29 [ INFO  ] uves_save_image_local:       Background subtracted raw image noise saved to 'errb_redl.fits'
18:37:29 [ INFO  ] uves_reduce:     Subtracting inter-order background
18:37:29 [ INFO  ] uves_backsub_spline:       Sample window (pixels): radx, rady = 24, 2
18:37:30 [ INFO  ] uves_backsub_spline:       Smoothing window (pixels): smox, smoy = 300, 200
18:37:30 [ INFO  ] uves_backsub_spline:       Subtracting background image
18:37:30 [ INFO  ] uves_save_image_local:       Background subtracted raw image saved to 'b_redl.fits'
18:37:30 [ INFO  ] uves_save_image_local:       Master flat image saved to 'mf_redl.fits'
18:37:30 [ INFO  ] uves_reduce:     Creating master flat noise image
18:37:31 [ INFO  ] uves_save_image_local:       Master flat noise saved to 'errmf_redl.fits'
18:37:31 [ INFO  ] uves_reduce:     Slit length = 58.44 pixels
18:37:31 [ INFO  ] extract_ff_rebin_merge:       Extracting object
