
Start time     : 2014-03-05T12:29:53
Program name   : esorex
Severity level : [ INFO  ] 

12:29:53 [ INFO  ] : Libraries used: CPL = 5.2.0, CFITSIO = 3.09, WCSLIB = 4.4.4, FFTW (single precision)

12:29:53 [ INFO  ] uves_initialize: **********************************
12:29:53 [ INFO  ] uves_initialize: *** FLAMES/UVES Pipeline 4.7.8 ***
12:29:53 [ INFO  ] uves_initialize: ***  Recipe: uves_obs_scired   ***
12:29:53 [ INFO  ] uves_initialize: **********************************
12:29:53 [ INFO  ] uves_initialize: This recipe reduces a science frame
12:29:53 [ INFO  ] uves_initialize:   Input frames
12:29:53 [ INFO  ] uves_print_cpl_frame:     RAW     SCIENCE_BLUE         'hem1341m1020_sci_390_01.fits'
12:29:53 [ INFO  ] uves_print_cpl_frame:     CALIB   MASTER_BIAS_BLUE     'masterbias_blue.fits'
12:29:53 [ INFO  ] uves_print_cpl_frame:     CALIB   MASTER_FLAT_BLUE     'masterflat_blue.fits'
12:29:53 [ INFO  ] uves_print_cpl_frame:     CALIB   ORDER_TABLE_BLUE     'ordertable_blue.fits'
12:29:53 [ INFO  ] uves_print_cpl_frame:     CALIB   LINE_TABLE_BLUE      'linetable_blue.fits'
12:29:53 [ INFO  ] load_raw_image:       Raw frame is blue, new format, file 'hem1341m1020_sci_390_01.fits' has 0 extensions
12:29:53 [ INFO  ] uves_crop_and_rotate:       Raw image cropped and rotated from 2048x3000 to 3000x2048
12:29:53 [ INFO  ] uves_reduce_scired:   No atmospheric extinction table. Flux calibration not done
12:29:53 [ INFO  ] uves_reduce_scired: Processing BLUE chip in 'hem1341m1020_sci_390_01.fits'
12:29:53 [ INFO  ] uves_reduce_scired:   Using master bias in 'masterbias_blue.fits'
12:29:53 [ INFO  ] uves_reduce_scired:   No master dark in SOF. Dark subtraction not done
12:29:54 [ INFO  ] uves_reduce_scired:   Using master flat in 'masterflat_blue.fits'
12:29:54 [ INFO  ] uves_reduce_scired:   Using order table in 'ordertable_blue.fits'
12:29:54 [ INFO  ] uves_reduce_scired:   Using line table(s) in 'linetable_blue.fits'
12:29:54 [ INFO  ] uves_reduce_scired:   Using line table(s) in 'linetable_blue.fits'
12:29:54 [ INFO  ] uves_reduce_scired:   Using line table(s) in 'linetable_blue.fits'
12:29:54 [ INFO  ] uves_scired_process_chip:   Reducing science object
12:29:54 [ INFO  ] uves_reduce:     Subtracting master bias
12:29:54 [ INFO  ] uves_reduce:     Skipping dark subtraction
12:29:54 [ INFO  ] uves_save_image_local:       Bias/dark subtracted raw image saved to 'pre_blue.fits'
12:29:54 [ INFO  ] uves_reduce:     Creating noise image
12:29:54 [ INFO  ] uves_save_image_local:       Background subtracted raw image noise saved to 'errb_blue.fits'
12:29:54 [ INFO  ] uves_reduce:     Subtracting inter-order background
12:29:54 [ INFO  ] uves_backsub_spline:       Sample window (pixels): radx, rady = 18, 2
12:29:54 [ INFO  ] uves_backsub_spline:       Smoothing window (pixels): smox, smoy = 219, 200
12:29:55 [ INFO  ] uves_backsub_spline:       Subtracting background image
12:29:55 [ INFO  ] uves_save_image_local:       Background subtracted raw image saved to 'b_blue.fits'
12:29:55 [ INFO  ] uves_save_image_local:       Master flat image saved to 'mf_blue.fits'
12:29:55 [ INFO  ] uves_reduce:     Creating master flat noise image
12:29:55 [ INFO  ] uves_save_image_local:       Master flat noise saved to 'errmf_blue.fits'
12:29:55 [ INFO  ] uves_reduce:     Slit length = 30.52 pixels
12:29:55 [ INFO  ] extract_ff_rebin_merge:       Extracting object
12:29:55 [ INFO  ] uves_extract:         Estimated S/N is 5.76, auto-selecting profile measuring method 'gauss'
12:29:55 [ INFO  ] uves_extract:           Slit length = 30.5 pixels; offset = 0.0 pixel(s)
12:29:55 [ INFO  ] opt_extract_sky:           Defining sky region
12:29:55 [ INFO  ] opt_extract_sky:             20/34 sky pixels
12:29:55 [ INFO  ] opt_extract_sky:           Subtracting sky (method = median of sky channels)
12:29:56 [ INFO  ] uves_extract:         Measuring spatial profile (method = gauss, chunk = 32 bins)
12:29:56 [ INFO  ] opt_measure_profile:           Order 1 : Chi^2/N = 1.25; FWHM = 8.65 pix; Offset = 4.22 pix
12:29:57 [ INFO  ] opt_measure_profile:           Order 2 : Chi^2/N = 1.24; FWHM = 9.16 pix; Offset = 4.08 pix
12:29:57 [ INFO  ] opt_measure_profile:           Order 3 : Chi^2/N = 1.26; FWHM = 8.00 pix; Offset = 3.99 pix
12:29:58 [ INFO  ] opt_measure_profile:           Order 4 : Chi^2/N = 1.26; FWHM = 7.81 pix; Offset = 3.86 pix
12:29:59 [ INFO  ] opt_measure_profile:           Order 5 : Chi^2/N = 1.26; FWHM = 7.94 pix; Offset = 3.75 pix
12:29:59 [ INFO  ] opt_measure_profile:           Order 6 : Chi^2/N = 1.29; FWHM = 7.58 pix; Offset = 3.56 pix
12:30:00 [ INFO  ] opt_measure_profile:           Order 7 : Chi^2/N = 1.28; FWHM = 7.54 pix; Offset = 3.36 pix
12:30:00 [ INFO  ] opt_measure_profile:           Order 8 : Chi^2/N = 1.27; FWHM = 7.71 pix; Offset = 3.34 pix
12:30:01 [ INFO  ] opt_measure_profile:           Order 9 : Chi^2/N = 1.31; FWHM = 7.07 pix; Offset = 3.14 pix
12:30:01 [ INFO  ] opt_measure_profile:           Order 10: Chi^2/N = 1.29; FWHM = 8.97 pix; Offset = 3.16 pix
12:30:02 [ INFO  ] opt_measure_profile:           Order 11: Chi^2/N = 1.32; FWHM = 6.80 pix; Offset = 2.89 pix
12:30:02 [ INFO  ] opt_measure_profile:           Order 12: Chi^2/N = 1.32; FWHM = 6.61 pix; Offset = 2.75 pix
12:30:03 [ INFO  ] opt_measure_profile:           Order 13: Chi^2/N = 1.33; FWHM = 6.75 pix; Offset = 2.62 pix
12:30:03 [ INFO  ] opt_measure_profile:           Order 14: Chi^2/N = 1.33; FWHM = 6.53 pix; Offset = 2.50 pix
12:30:04 [ INFO  ] opt_measure_profile:           Order 15: Chi^2/N = 1.34; FWHM = 6.36 pix; Offset = 2.35 pix
12:30:04 [ INFO  ] opt_measure_profile:           Order 16: Chi^2/N = 1.36; FWHM = 6.26 pix; Offset = 2.23 pix
12:30:05 [ INFO  ] opt_measure_profile:           Order 17: Chi^2/N = 1.35; FWHM = 6.25 pix; Offset = 2.12 pix
12:30:05 [ INFO  ] opt_measure_profile:           Order 18: Chi^2/N = 1.36; FWHM = 6.17 pix; Offset = 1.94 pix
12:30:06 [ INFO  ] opt_measure_profile:           Order 19: Chi^2/N = 1.42; FWHM = 6.18 pix; Offset = 1.75 pix
12:30:06 [ INFO  ] opt_measure_profile:           Order 20: Chi^2/N = 1.42; FWHM = 6.12 pix; Offset = 1.64 pix
12:30:07 [ INFO  ] opt_measure_profile:           Order 21: Chi^2/N = 1.39; FWHM = 5.95 pix; Offset = 1.56 pix
12:30:07 [ INFO  ] opt_measure_profile:           Order 22: Chi^2/N = 1.45; FWHM = 5.99 pix; Offset = 1.40 pix
12:30:08 [ INFO  ] opt_measure_profile:           Order 23: Chi^2/N = 1.42; FWHM = 5.88 pix; Offset = 1.32 pix
12:30:08 [ INFO  ] opt_measure_profile:           Order 24: Chi^2/N = 1.43; FWHM = 5.78 pix; Offset = 1.22 pix
12:30:09 [ INFO  ] opt_measure_profile:           Order 25: Chi^2/N = 1.42; FWHM = 5.75 pix; Offset = 1.09 pix
12:30:09 [ INFO  ] opt_measure_profile:           Order 26: Chi^2/N = 1.42; FWHM = 5.71 pix; Offset = 0.95 pix
12:30:09 [ INFO  ] opt_measure_profile:           Order 27: Chi^2/N = 1.46; FWHM = 5.72 pix; Offset = 0.86 pix
12:30:10 [ INFO  ] opt_measure_profile:           Order 28: Chi^2/N = 1.46; FWHM = 5.65 pix; Offset = 0.73 pix
12:30:10 [ INFO  ] opt_measure_profile:           Order 29: Chi^2/N = 1.47; FWHM = 5.61 pix; Offset = 0.64 pix
12:30:11 [ INFO  ] opt_measure_profile:           Order 30: Chi^2/N = 1.47; FWHM = 5.57 pix; Offset = 0.56 pix
12:30:11 [ INFO  ] opt_measure_profile:           Order 31: Chi^2/N = 1.48; FWHM = 5.57 pix; Offset = 0.44 pix
12:30:12 [ INFO  ] opt_measure_profile:           Order 32: Chi^2/N = 1.48; FWHM = 5.52 pix; Offset = 0.35 pix
12:30:12 [ INFO  ] opt_measure_profile:           Order 33: Chi^2/N = 1.51; FWHM = 5.48 pix; Offset = 0.23 pix
12:30:12 [ INFO  ] opt_measure_profile:           Order 34: Chi^2/N = 1.51; FWHM = 5.47 pix; Offset = 0.14 pix
12:30:13 [ INFO  ] opt_measure_profile:           Order 35: Chi^2/N = 1.50; FWHM = 5.48 pix; Offset = 0.04 pix
12:30:13 [ INFO  ] opt_measure_profile:           Order 36: Chi^2/N = 1.50; FWHM = 5.47 pix; Offset = -0.06 pix
12:30:14 [ INFO  ] opt_measure_profile:           Order 37: Chi^2/N = 1.53; FWHM = 5.43 pix; Offset = -0.14 pix
12:30:14 [ INFO  ] opt_measure_profile:           Order 38: Chi^2/N = 1.53; FWHM = 5.38 pix; Offset = -0.21 pix
12:30:14 [ INFO  ] opt_measure_profile:           Order 39: Chi^2/N = 1.48; FWHM = 5.47 pix; Offset = -0.20 pix
12:30:14 [ INFO  ] opt_measure_profile:             Fitting profile centroid = polynomial(x, order)
12:30:14 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 0)-degree: RMS = 1.49 pixels (16/2950 outliers)
12:30:14 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 1)-degree: RMS = 0.142 pixels (480/2950 outliers)
